Store,date,Sales
1115,2014-12-09,5860
1086,2014-12-09,6343
85,2014-12-10,5683
71,2014-12-10,7720
102,2014-12-10,5749
105,2014-12-10,4873
10,2014-12-10,5268
57,2014-12-10,8447
49,2014-12-10,7087
50,2014-12-10,3147
1115,2014-12-10,5784
1086,2014-12-10,4358
85,2014-12-11,6044
71,2014-12-11,8267
102,2014-12-11,5647
105,2014-12-11,4938
10,2014-12-11,4621
57,2014-12-11,8935
50,2014-12-11,3455
49,2014-12-11,6539
1115,2014-12-11,5884
1086,2014-12-11,5617
85,2014-12-12,6610
71,2014-12-12,7660
102,2014-12-12,5328
105,2014-12-12,4675
10,2014-12-12,5211
57,2014-12-12,8995
49,2014-12-12,8185
50,2014-12-12,4624
1115,2014-12-12,5341
1086,2014-12-12,5822
85,2014-12-13,6764
71,2014-12-13,9455
105,2014-12-13,4002
102,2014-12-13,8128
10,2014-12-13,6041
57,2014-12-13,7280
50,2014-12-13,5177
49,2014-12-13,8885
1086,2014-12-13,5603
1115,2014-12-13,7880
85,2014-12-14,13194
71,2014-12-14,0
105,2014-12-14,0
102,2014-12-14,0
10,2014-12-14,0
57,2014-12-14,0
50,2014-12-14,0
49,2014-12-14,0
1086,2014-12-14,0
1115,2014-12-14,0
85,2014-12-15,9509
71,2014-12-15,18210
105,2014-12-15,9180
102,2014-12-15,14435
10,2014-12-15,8833
57,2014-12-15,20438
50,2014-12-15,9205
49,2014-12-15,13306
1115,2014-12-15,12491
1086,2014-12-15,15191
85,2014-12-16,8282
71,2014-12-16,15253
102,2014-12-16,12300
105,2014-12-16,7737
10,2014-12-16,7707
57,2014-12-16,16615
50,2014-12-16,6880
49,2014-12-16,11217
1086,2014-12-16,12189
1115,2014-12-16,11238
85,2014-12-17,8513
71,2014-12-17,14199
105,2014-12-17,6749
102,2014-12-17,9624
10,2014-12-17,7015
57,2014-12-17,13647
50,2014-12-17,6412
49,2014-12-17,12613
1115,2014-12-17,9269
1086,2014-12-17,9316
85,2014-12-18,8765
71,2014-12-18,15190
102,2014-12-18,10687
105,2014-12-18,6825
10,2014-12-18,6569
57,2014-12-18,14818
50,2014-12-18,6919
49,2014-12-18,13286
1086,2014-12-18,9519
1115,2014-12-18,10205
85,2014-12-19,8671
71,2014-12-19,13958
105,2014-12-19,7449
102,2014-12-19,9019
10,2014-12-19,6922
57,2014-12-19,12753
50,2014-12-19,5902
49,2014-12-19,11541
1086,2014-12-19,8704
1115,2014-12-19,11673
85,2014-12-20,7533
71,2014-12-20,11780
102,2014-12-20,8824
105,2014-12-20,4851
10,2014-12-20,6482
57,2014-12-20,11043
50,2014-12-20,6922
49,2014-12-20,11508
1115,2014-12-20,10898
1086,2014-12-20,6635
85,2014-12-21,8739
71,2014-12-21,0
105,2014-12-21,0
102,2014-12-21,0
10,2014-12-21,0
57,2014-12-21,0
50,2014-12-21,0
49,2014-12-21,0
1086,2014-12-21,0
1115,2014-12-21,0
85,2014-12-22,8088
71,2014-12-22,16058
105,2014-12-22,7767
102,2014-12-22,11016
10,2014-12-22,8597
57,2014-12-22,18442
50,2014-12-22,7693
49,2014-12-22,15331
1086,2014-12-22,10491
1115,2014-12-22,11361
85,2014-12-23,8532
71,2014-12-23,15241
105,2014-12-23,7632
102,2014-12-23,10081
10,2014-12-23,8406
57,2014-12-23,17302
50,2014-12-23,6846
49,2014-12-23,17743
1086,2014-12-23,9271
1115,2014-12-23,12214
85,2014-12-24,3609
71,2014-12-24,6174
102,2014-12-24,3841
105,2014-12-24,4569
10,2014-12-24,5239
57,2014-12-24,6922
50,2014-12-24,2686
49,2014-12-24,7207
1115,2014-12-24,5603
1086,2014-12-24,3501
85,2014-12-25,7612
71,2014-12-25,0
105,2014-12-25,0
102,2014-12-25,0
10,2014-12-25,0
57,2014-12-25,0
50,2014-12-25,0
49,2014-12-25,0
1086,2014-12-25,0
1115,2014-12-25,0
85,2014-12-26,9741
71,2014-12-26,0
102,2014-12-26,0
105,2014-12-26,0
10,2014-12-26,0
57,2014-12-26,0
50,2014-12-26,0
49,2014-12-26,0
1086,2014-12-26,0
1115,2014-12-26,0
85,2014-12-27,5686
71,2014-12-27,7029
102,2014-12-27,5677
105,2014-12-27,2955
10,2014-12-27,4787
57,2014-12-27,7795
50,2014-12-27,3116
49,2014-12-27,6044
1115,2014-12-27,6990
1086,2014-12-27,3993
85,2014-12-28,11914
71,2014-12-28,0
102,2014-12-28,0
105,2014-12-28,0
10,2014-12-28,0
57,2014-12-28,0
50,2014-12-28,0
49,2014-12-28,0
1115,2014-12-28,0
1086,2014-12-28,0
85,2014-12-29,6665
71,2014-12-29,9962
102,2014-12-29,7966
105,2014-12-29,5040
10,2014-12-29,6157
57,2014-12-29,8846
50,2014-12-29,4332
49,2014-12-29,6794
1086,2014-12-29,5592
1115,2014-12-29,7167
85,2014-12-30,8490
71,2014-12-30,10214
105,2014-12-30,4244
102,2014-12-30,9070
10,2014-12-30,6862
57,2014-12-30,8582
50,2014-12-30,4468
49,2014-12-30,6997
1086,2014-12-30,5980
1115,2014-12-30,7148
85,2014-12-31,5377
71,2014-12-31,4226
105,2014-12-31,3507
102,2014-12-31,4310
10,2014-12-31,4216
57,2014-12-31,4168
50,2014-12-31,2107
49,2014-12-31,4244
1086,2014-12-31,2385
1115,2014-12-31,3847
85,2015-01-01,4576
71,2015-01-01,0
102,2015-01-01,0
105,2015-01-01,0
10,2015-01-01,0
57,2015-01-01,0
50,2015-01-01,0
49,2015-01-01,0
1086,2015-01-01,0
1115,2015-01-01,0
85,2015-01-02,6252
71,2015-01-02,8981
102,2015-01-02,6939
105,2015-01-02,5618
10,2015-01-02,4902
57,2015-01-02,9765
50,2015-01-02,3670
49,2015-01-02,7731
1086,2015-01-02,5573
1115,2015-01-02,7558
85,2015-01-03,5951
71,2015-01-03,6103
102,2015-01-03,5396
105,2015-01-03,3050
10,2015-01-03,4956
57,2015-01-03,7216
50,2015-01-03,3927
49,2015-01-03,6941
1115,2015-01-03,6468
1086,2015-01-03,3765
85,2015-01-04,9957
71,2015-01-04,0
102,2015-01-04,0
105,2015-01-04,0
10,2015-01-04,0
57,2015-01-04,0
50,2015-01-04,0
49,2015-01-04,0
1115,2015-01-04,0
1086,2015-01-04,0
71,2015-01-05,13934
85,2015-01-05,8482
102,2015-01-05,11784
105,2015-01-05,8990
10,2015-01-05,7581
57,2015-01-05,13869
50,2015-01-05,5987
49,2015-01-05,12465
1115,2015-01-05,9102
1086,2015-01-05,11277
102,2015-01-06,8172
85,2015-01-06,6854
71,2015-01-06,11715
105,2015-01-06,0
10,2015-01-06,6192
57,2015-01-06,12747
49,2015-01-06,0
50,2015-01-06,4959
1115,2015-01-06,7380
1086,2015-01-06,7774
85,2015-01-07,6930
71,2015-01-07,10334
102,2015-01-07,7113
105,2015-01-07,6853
10,2015-01-07,5200
57,2015-01-07,9648
50,2015-01-07,4417
49,2015-01-07,9091
1086,2015-01-07,6973
1115,2015-01-07,6615
85,2015-01-08,6429
71,2015-01-08,7957
102,2015-01-08,5005
105,2015-01-08,5449
10,2015-01-08,4534
57,2015-01-08,9473
50,2015-01-08,3548
49,2015-01-08,7428
1115,2015-01-08,6810
1086,2015-01-08,6300
85,2015-01-09,6974
71,2015-01-09,10101
102,2015-01-09,7803
105,2015-01-09,5152
10,2015-01-09,5746
57,2015-01-09,8862
50,2015-01-09,4774
49,2015-01-09,7744
1115,2015-01-09,7498
1086,2015-01-09,5966
85,2015-01-10,5760
71,2015-01-10,6478
102,2015-01-10,5217
105,2015-01-10,3462
10,2015-01-10,4289
57,2015-01-10,6220
50,2015-01-10,4259
49,2015-01-10,8124
1115,2015-01-10,6766
1086,2015-01-10,3691
85,2015-01-11,10876
71,2015-01-11,0
102,2015-01-11,0
105,2015-01-11,0
10,2015-01-11,0
57,2015-01-11,0
50,2015-01-11,0
49,2015-01-11,0
1115,2015-01-11,0
1086,2015-01-11,0
85,2015-01-12,7967
71,2015-01-12,11592
102,2015-01-12,9500
105,2015-01-12,7258
10,2015-01-12,6460
57,2015-01-12,13728
50,2015-01-12,5675
49,2015-01-12,8882
1115,2015-01-12,8068
1086,2015-01-12,8658
85,2015-01-13,6673
71,2015-01-13,10089
102,2015-01-13,7076
105,2015-01-13,5891
10,2015-01-13,5802
57,2015-01-13,11121
50,2015-01-13,4084
49,2015-01-13,7062
1086,2015-01-13,7620
1115,2015-01-13,6134
71,2015-01-14,10110
85,2015-01-14,7048
102,2015-01-14,7746
105,2015-01-14,4569
10,2015-01-14,5049
57,2015-01-14,9544
50,2015-01-14,3621
49,2015-01-14,6547
1115,2015-01-14,5491
1086,2015-01-14,6675
85,2015-01-15,6284
71,2015-01-15,9764
102,2015-01-15,5725
105,2015-01-15,5426
10,2015-01-15,5656
57,2015-01-15,9238
50,2015-01-15,4299
49,2015-01-15,7309
1086,2015-01-15,6465
1115,2015-01-15,6359
85,2015-01-16,7343
71,2015-01-16,10945
102,2015-01-16,8045
105,2015-01-16,4617
10,2015-01-16,7036
57,2015-01-16,9357
50,2015-01-16,4280
49,2015-01-16,7923
1115,2015-01-16,7720
1086,2015-01-16,6378
85,2015-01-17,4068
71,2015-01-17,6713
102,2015-01-17,6378
105,2015-01-17,3210
10,2015-01-17,4867
57,2015-01-17,7713
50,2015-01-17,4285
49,2015-01-17,8429
1115,2015-01-17,7280
1086,2015-01-17,3970
85,2015-01-18,11754
71,2015-01-18,0
102,2015-01-18,0
105,2015-01-18,0
10,2015-01-18,0
57,2015-01-18,0
50,2015-01-18,0
49,2015-01-18,0
1115,2015-01-18,0
1086,2015-01-18,0
85,2015-01-19,6038
71,2015-01-19,6820
102,2015-01-19,5131
105,2015-01-19,4488
10,2015-01-19,5302
57,2015-01-19,6833
50,2015-01-19,2864
49,2015-01-19,5659
1115,2015-01-19,4931
1086,2015-01-19,4478
102,2015-01-20,5368
85,2015-01-20,5057
105,2015-01-20,3876
71,2015-01-20,6596
10,2015-01-20,4681
57,2015-01-20,6285
49,2015-01-20,5528
50,2015-01-20,2675
1115,2015-01-20,4468
1086,2015-01-20,4139
85,2015-01-21,5877
71,2015-01-21,6966
102,2015-01-21,4845
105,2015-01-21,4008
10,2015-01-21,3792
57,2015-01-21,6651
50,2015-01-21,2769
49,2015-01-21,4507
1086,2015-01-21,3864
1115,2015-01-21,4000
85,2015-01-22,5937
71,2015-01-22,6582
102,2015-01-22,4812
105,2015-01-22,4041
10,2015-01-22,4203
57,2015-01-22,6860
50,2015-01-22,3000
49,2015-01-22,5108
1086,2015-01-22,4387
1115,2015-01-22,4304
85,2015-01-23,5704
71,2015-01-23,6888
102,2015-01-23,4660
105,2015-01-23,4194
10,2015-01-23,5131
57,2015-01-23,7241
50,2015-01-23,3638
49,2015-01-23,6512
1115,2015-01-23,5758
1086,2015-01-23,3894
85,2015-01-24,5137
71,2015-01-24,5625
102,2015-01-24,3999
105,2015-01-24,3273
10,2015-01-24,4192
57,2015-01-24,5753
50,2015-01-24,3715
49,2015-01-24,7636
1115,2015-01-24,6661
1086,2015-01-24,2808
85,2015-01-25,7459
71,2015-01-25,0
102,2015-01-25,0
105,2015-01-25,0
10,2015-01-25,0
57,2015-01-25,0
50,2015-01-25,0
49,2015-01-25,0
1115,2015-01-25,0
1086,2015-01-25,0
85,2015-01-26,7583
71,2015-01-26,12129
102,2015-01-26,8301
105,2015-01-26,7153
10,2015-01-26,6088
57,2015-01-26,13590
50,2015-01-26,5731
49,2015-01-26,8206
1115,2015-01-26,8007
1086,2015-01-26,8573
102,2015-01-27,7823
85,2015-01-27,7161
71,2015-01-27,11850
105,2015-01-27,5153
10,2015-01-27,6137
57,2015-01-27,10301
49,2015-01-27,7324
50,2015-01-27,4763
1115,2015-01-27,7445
1086,2015-01-27,7194
71,2015-01-28,9936
85,2015-01-28,6613
102,2015-01-28,6602
105,2015-01-28,5383
10,2015-01-28,5173
57,2015-01-28,9766
50,2015-01-28,4382
49,2015-01-28,7675
1115,2015-01-28,7198
1086,2015-01-28,7163
85,2015-01-29,6168
71,2015-01-29,9405
102,2015-01-29,6999
105,2015-01-29,5218
10,2015-01-29,6203
57,2015-01-29,9529
50,2015-01-29,4440
49,2015-01-29,7378
1086,2015-01-29,5686
1115,2015-01-29,6767
85,2015-01-30,7499
71,2015-01-30,9889
102,2015-01-30,10741
105,2015-01-30,5315
10,2015-01-30,6350
57,2015-01-30,10486
50,2015-01-30,5587
49,2015-01-30,8693
1115,2015-01-30,9525
1086,2015-01-30,7152
102,2015-01-31,7522
85,2015-01-31,6737
71,2015-01-31,7967
105,2015-01-31,3754
10,2015-01-31,4806
57,2015-01-31,6624
49,2015-01-31,8620
50,2015-01-31,4270
1086,2015-01-31,4186
1115,2015-01-31,8479
71,2015-02-01,0
85,2015-02-01,13899
102,2015-02-01,0
105,2015-02-01,0
10,2015-02-01,0
57,2015-02-01,0
50,2015-02-01,0
49,2015-02-01,0
1086,2015-02-01,0
1115,2015-02-01,0
85,2015-02-02,8625
71,2015-02-02,13777
102,2015-02-02,11126
105,2015-02-02,7032
10,2015-02-02,7275
57,2015-02-02,14089
50,2015-02-02,6572
49,2015-02-02,9369
1086,2015-02-02,10334
1115,2015-02-02,8090
85,2015-02-03,7101
71,2015-02-03,11786
102,2015-02-03,8618
105,2015-02-03,6171
10,2015-02-03,5982
57,2015-02-03,11380
50,2015-02-03,4517
49,2015-02-03,7191
1115,2015-02-03,7222
1086,2015-02-03,8355
85,2015-02-04,6797
71,2015-02-04,11040
102,2015-02-04,8224
105,2015-02-04,5351
10,2015-02-04,6052
57,2015-02-04,9192
50,2015-02-04,3859
49,2015-02-04,7864
1086,2015-02-04,7577
1115,2015-02-04,7066
85,2015-02-05,6083
71,2015-02-05,10070
102,2015-02-05,7265
105,2015-02-05,5012
10,2015-02-05,5416
57,2015-02-05,9631
50,2015-02-05,4246
49,2015-02-05,6885
1115,2015-02-05,6173
1086,2015-02-05,6744
85,2015-02-06,6975
71,2015-02-06,10470
102,2015-02-06,7558
105,2015-02-06,5511
10,2015-02-06,5772
57,2015-02-06,10116
50,2015-02-06,4933
49,2015-02-06,8480
1115,2015-02-06,7400
1086,2015-02-06,6604
85,2015-02-07,5707
71,2015-02-07,6540
102,2015-02-07,5163
105,2015-02-07,3608
10,2015-02-07,4770
57,2015-02-07,6078
50,2015-02-07,4338
49,2015-02-07,7653
1115,2015-02-07,7218
1086,2015-02-07,3709
85,2015-02-08,11453
71,2015-02-08,0
102,2015-02-08,0
105,2015-02-08,0
10,2015-02-08,0
57,2015-02-08,0
50,2015-02-08,0
49,2015-02-08,0
1115,2015-02-08,0
1086,2015-02-08,0
85,2015-02-09,5957
71,2015-02-09,7574
102,2015-02-09,4999
105,2015-02-09,4493
10,2015-02-09,4795
57,2015-02-09,6103
50,2015-02-09,3028
49,2015-02-09,5860
1115,2015-02-09,5604
1086,2015-02-09,4791
71,2015-02-10,6982
85,2015-02-10,5312
102,2015-02-10,5278
105,2015-02-10,4396
10,2015-02-10,5094
57,2015-02-10,7122
50,2015-02-10,2662
49,2015-02-10,5968
1086,2015-02-10,4630
1115,2015-02-10,4714
85,2015-02-11,5556
71,2015-02-11,7441
102,2015-02-11,5033
105,2015-02-11,4361
10,2015-02-11,5530
57,2015-02-11,6483
50,2015-02-11,3233
49,2015-02-11,5634
1086,2015-02-11,4328
1115,2015-02-11,5206
85,2015-02-12,5710
71,2015-02-12,7680
102,2015-02-12,5258
105,2015-02-12,3650
10,2015-02-12,4602
57,2015-02-12,7436
50,2015-02-12,3021
49,2015-02-12,6530
1086,2015-02-12,4266
1115,2015-02-12,4827
85,2015-02-13,5810
71,2015-02-13,9236
102,2015-02-13,5969
105,2015-02-13,5222
10,2015-02-13,5285
57,2015-02-13,8617
50,2015-02-13,4003
49,2015-02-13,7180
1115,2015-02-13,5852
1086,2015-02-13,4622
85,2015-02-14,5591
71,2015-02-14,7359
102,2015-02-14,5896
105,2015-02-14,3562
10,2015-02-14,4610
57,2015-02-14,5884
50,2015-02-14,4519
49,2015-02-14,7997
1115,2015-02-14,7102
1086,2015-02-14,3694
85,2015-02-15,12273
71,2015-02-15,0
102,2015-02-15,0
105,2015-02-15,0
10,2015-02-15,0
57,2015-02-15,0
50,2015-02-15,0
49,2015-02-15,0
1115,2015-02-15,0
1086,2015-02-15,0
85,2015-02-16,8644
71,2015-02-16,15149
102,2015-02-16,9354
105,2015-02-16,6476
10,2015-02-16,7738
57,2015-02-16,13599
50,2015-02-16,6261
49,2015-02-16,9209
1115,2015-02-16,9740
1086,2015-02-16,10582
85,2015-02-17,7141
71,2015-02-17,11803
102,2015-02-17,8491
105,2015-02-17,5101
10,2015-02-17,6615
57,2015-02-17,10771
50,2015-02-17,5149
49,2015-02-17,6999
1086,2015-02-17,8023
1115,2015-02-17,6120
85,2015-02-18,6553
71,2015-02-18,9623
102,2015-02-18,7600
105,2015-02-18,5232
10,2015-02-18,6502
57,2015-02-18,8864
50,2015-02-18,4470
49,2015-02-18,7123
1086,2015-02-18,6667
1115,2015-02-18,7007
85,2015-02-19,6447
71,2015-02-19,8660
102,2015-02-19,6998
105,2015-02-19,5280
10,2015-02-19,5858
57,2015-02-19,9820
50,2015-02-19,4542
49,2015-02-19,6160
1115,2015-02-19,6819
1086,2015-02-19,7071
85,2015-02-20,6708
71,2015-02-20,6587
102,2015-02-20,7496
105,2015-02-20,4816
10,2015-02-20,5743
57,2015-02-20,9419
50,2015-02-20,4093
49,2015-02-20,6836
1115,2015-02-20,7571
1086,2015-02-20,6631
85,2015-02-21,5444
71,2015-02-21,4821
102,2015-02-21,5368
105,2015-02-21,3662
10,2015-02-21,5302
57,2015-02-21,6039
50,2015-02-21,3523
49,2015-02-21,7220
1115,2015-02-21,6632
1086,2015-02-21,3930
85,2015-02-22,12454
71,2015-02-22,0
102,2015-02-22,0
105,2015-02-22,0
10,2015-02-22,0
57,2015-02-22,0
50,2015-02-22,0
49,2015-02-22,0
1115,2015-02-22,0
1086,2015-02-22,0
85,2015-02-23,6250
71,2015-02-23,6634
102,2015-02-23,4297
105,2015-02-23,4193
10,2015-02-23,5348
57,2015-02-23,6887
50,2015-02-23,2518
49,2015-02-23,5314
1115,2015-02-23,5102
1086,2015-02-23,3427
85,2015-02-24,5425
71,2015-02-24,6907
102,2015-02-24,4698
105,2015-02-24,4532
10,2015-02-24,4842
57,2015-02-24,6563
50,2015-02-24,2589
49,2015-02-24,5505
1086,2015-02-24,3959
1115,2015-02-24,5972
85,2015-02-25,6278
71,2015-02-25,7578
102,2015-02-25,4969
105,2015-02-25,4792
10,2015-02-25,4347
57,2015-02-25,6159
50,2015-02-25,3073
49,2015-02-25,5512
1086,2015-02-25,4391
1115,2015-02-25,5274
85,2015-02-26,6205
71,2015-02-26,8374
102,2015-02-26,5862
105,2015-02-26,4747
10,2015-02-26,4792
57,2015-02-26,7230
50,2015-02-26,3516
49,2015-02-26,5770
1115,2015-02-26,5300
1086,2015-02-26,4533
85,2015-02-27,7026
71,2015-02-27,9885
102,2015-02-27,9179
105,2015-02-27,5022
10,2015-02-27,5562
57,2015-02-27,8628
50,2015-02-27,3946
49,2015-02-27,6666
1115,2015-02-27,7548
1086,2015-02-27,4256
85,2015-02-28,6146
71,2015-02-28,8921
102,2015-02-28,8404
105,2015-02-28,4270
10,2015-02-28,5127
57,2015-02-28,7539
50,2015-02-28,4367
49,2015-02-28,7697
1115,2015-02-28,8716
1086,2015-02-28,4270
85,2015-03-01,15153
71,2015-03-01,0
102,2015-03-01,0
105,2015-03-01,0
10,2015-03-01,0
57,2015-03-01,0
50,2015-03-01,0
49,2015-03-01,0
1115,2015-03-01,0
1086,2015-03-01,0
85,2015-03-02,8484
71,2015-03-02,13326
102,2015-03-02,12222
105,2015-03-02,7689
10,2015-03-02,7600
57,2015-03-02,15052
50,2015-03-02,7378
49,2015-03-02,9536
1115,2015-03-02,9717
1086,2015-03-02,10137
85,2015-03-03,7571
71,2015-03-03,11452
102,2015-03-03,9032
105,2015-03-03,6230
10,2015-03-03,6313
57,2015-03-03,11302
50,2015-03-03,4231
49,2015-03-03,7539
1086,2015-03-03,7899
1115,2015-03-03,7224
85,2015-03-04,7826
71,2015-03-04,10249
102,2015-03-04,8797
105,2015-03-04,5538
10,2015-03-04,5959
57,2015-03-04,9226
50,2015-03-04,4225
49,2015-03-04,8496
1086,2015-03-04,6852
1115,2015-03-04,7586
85,2015-03-05,6613
71,2015-03-05,10160
102,2015-03-05,7929
105,2015-03-05,5234
10,2015-03-05,5823
57,2015-03-05,9602
50,2015-03-05,4898
49,2015-03-05,6917
1115,2015-03-05,7471
1086,2015-03-05,7241
85,2015-03-06,7086
71,2015-03-06,10974
102,2015-03-06,8382
105,2015-03-06,5355
10,2015-03-06,6374
57,2015-03-06,9385
50,2015-03-06,4528
49,2015-03-06,7709
1115,2015-03-06,7784
1086,2015-03-06,6224
85,2015-03-07,5279
71,2015-03-07,6173
102,2015-03-07,6229
105,2015-03-07,3522
10,2015-03-07,4710
57,2015-03-07,6506
50,2015-03-07,3763
49,2015-03-07,7280
1115,2015-03-07,7458
1086,2015-03-07,3391
85,2015-03-08,7638
71,2015-03-08,0
102,2015-03-08,0
105,2015-03-08,0
10,2015-03-08,0
57,2015-03-08,0
50,2015-03-08,0
49,2015-03-08,0
1115,2015-03-08,0
1086,2015-03-08,0
85,2015-03-09,6367
71,2015-03-09,6949
102,2015-03-09,5501
105,2015-03-09,4644
10,2015-03-09,5821
57,2015-03-09,9013
50,2015-03-09,2895
49,2015-03-09,5964
1115,2015-03-09,6452
1086,2015-03-09,4450
102,2015-03-10,4804
85,2015-03-10,5954
105,2015-03-10,4511
71,2015-03-10,7021
10,2015-03-10,5511
57,2015-03-10,8083
49,2015-03-10,6362
50,2015-03-10,2976
1115,2015-03-10,5059
1086,2015-03-10,4394
85,2015-03-11,5680
71,2015-03-11,7104
102,2015-03-11,5231
105,2015-03-11,4595
10,2015-03-11,5043
57,2015-03-11,7386
50,2015-03-11,2773
49,2015-03-11,6002
1086,2015-03-11,4058
1115,2015-03-11,5566
85,2015-03-12,5689
71,2015-03-12,7773
102,2015-03-12,5062
105,2015-03-12,4031
10,2015-03-12,4595
57,2015-03-12,7511
50,2015-03-12,2697
49,2015-03-12,5959
1086,2015-03-12,4488
1115,2015-03-12,5376
85,2015-03-13,5946
71,2015-03-13,7793
102,2015-03-13,4914
105,2015-03-13,4023
10,2015-03-13,5755
57,2015-03-13,8199
50,2015-03-13,3435
49,2015-03-13,7060
1115,2015-03-13,6448
1086,2015-03-13,4450
85,2015-03-14,5538
71,2015-03-14,6134
102,2015-03-14,5262
105,2015-03-14,3196
10,2015-03-14,5187
57,2015-03-14,6385
50,2015-03-14,4302
49,2015-03-14,8227
1115,2015-03-14,8295
1086,2015-03-14,3169
85,2015-03-15,12554
71,2015-03-15,0
102,2015-03-15,0
105,2015-03-15,0
10,2015-03-15,0
57,2015-03-15,0
50,2015-03-15,0
49,2015-03-15,0
1115,2015-03-15,0
1086,2015-03-15,0
85,2015-03-16,8318
71,2015-03-16,14429
102,2015-03-16,11300
105,2015-03-16,7478
10,2015-03-16,8298
57,2015-03-16,15262
50,2015-03-16,6303
49,2015-03-16,9254
1115,2015-03-16,9213
1086,2015-03-16,10566
85,2015-03-17,7002
71,2015-03-17,10374
102,2015-03-17,7816
105,2015-03-17,5808
10,2015-03-17,6951
57,2015-03-17,11151
50,2015-03-17,4352
49,2015-03-17,8021
1086,2015-03-17,7601
1115,2015-03-17,7381
85,2015-03-18,6749
71,2015-03-18,8735
102,2015-03-18,7543
105,2015-03-18,5771
10,2015-03-18,6448
57,2015-03-18,9546
50,2015-03-18,4585
49,2015-03-18,7303
1086,2015-03-18,6914
1115,2015-03-18,7660
85,2015-03-19,6390
71,2015-03-19,9575
102,2015-03-19,7942
105,2015-03-19,5325
10,2015-03-19,4909
57,2015-03-19,10336
50,2015-03-19,4508
49,2015-03-19,7436
1115,2015-03-19,7186
1086,2015-03-19,6491
85,2015-03-20,6912
71,2015-03-20,9435
102,2015-03-20,6947
105,2015-03-20,5873
10,2015-03-20,6836
57,2015-03-20,9410
50,2015-03-20,4126
49,2015-03-20,7536
1115,2015-03-20,8858
1086,2015-03-20,6593
85,2015-03-21,5460
71,2015-03-21,6056
102,2015-03-21,5001
105,2015-03-21,3960
10,2015-03-21,4508
57,2015-03-21,5963
50,2015-03-21,4254
49,2015-03-21,7636
1115,2015-03-21,7841
1086,2015-03-21,3491
85,2015-03-22,12561
71,2015-03-22,0
102,2015-03-22,0
105,2015-03-22,0
10,2015-03-22,0
57,2015-03-22,0
50,2015-03-22,0
49,2015-03-22,0
1115,2015-03-22,0
1086,2015-03-22,0
85,2015-03-23,6441
71,2015-03-23,6908
102,2015-03-23,5929
105,2015-03-23,4980
10,2015-03-23,5790
57,2015-03-23,7896
50,2015-03-23,3453
49,2015-03-23,5935
1115,2015-03-23,5502
1086,2015-03-23,4142
102,2015-03-24,4937
85,2015-03-24,5333
105,2015-03-24,4069
71,2015-03-24,7205
10,2015-03-24,5059
57,2015-03-24,6888
49,2015-03-24,5341
50,2015-03-24,3023
1086,2015-03-24,4336
1115,2015-03-24,4594
71,2015-03-25,6626
85,2015-03-25,5348
102,2015-03-25,4316
105,2015-03-25,4423
10,2015-03-25,3506
57,2015-03-25,6818
50,2015-03-25,2385
49,2015-03-25,5943
1115,2015-03-25,4696
1086,2015-03-25,3990
85,2015-03-26,5833
71,2015-03-26,6770
102,2015-03-26,4353
105,2015-03-26,4353
10,2015-03-26,4778
57,2015-03-26,7354
50,2015-03-26,3218
49,2015-03-26,6084
1115,2015-03-26,5234
1086,2015-03-26,4480
102,2015-03-27,4306
85,2015-03-27,6524
105,2015-03-27,4910
71,2015-03-27,7783
10,2015-03-27,5114
57,2015-03-27,7705
49,2015-03-27,7475
50,2015-03-27,3597
1115,2015-03-27,5993
1086,2015-03-27,3995
85,2015-03-28,6508
71,2015-03-28,7471
102,2015-03-28,5393
105,2015-03-28,3200
10,2015-03-28,5332
57,2015-03-28,7278
50,2015-03-28,4036
49,2015-03-28,6634
1115,2015-03-28,7753
1086,2015-03-28,3738
85,2015-03-29,10433
71,2015-03-29,0
102,2015-03-29,0
105,2015-03-29,0
10,2015-03-29,0
57,2015-03-29,0
50,2015-03-29,0
49,2015-03-29,0
1115,2015-03-29,0
1086,2015-03-29,0
85,2015-03-30,9651
71,2015-03-30,16008
102,2015-03-30,11045
105,2015-03-30,7931
10,2015-03-30,6774
57,2015-03-30,16021
50,2015-03-30,6775
49,2015-03-30,13000
1115,2015-03-30,11641
1086,2015-03-30,10671
102,2015-03-31,11577
85,2015-03-31,9013
105,2015-03-31,6453
71,2015-03-31,12254
10,2015-03-31,5848
57,2015-03-31,14564
49,2015-03-31,10016
50,2015-03-31,6324
1115,2015-03-31,9053
1086,2015-03-31,9186
71,2015-04-01,14428
85,2015-04-01,9980
102,2015-04-01,11522
105,2015-04-01,7599
10,2015-04-01,6542
57,2015-04-01,14715
50,2015-04-01,7441
49,2015-04-01,13524
1115,2015-04-01,10547
1086,2015-04-01,8931
85,2015-04-02,10449
71,2015-04-02,13057
102,2015-04-02,11216
105,2015-04-02,6587
10,2015-04-02,6725
57,2015-04-02,14572
50,2015-04-02,7013
49,2015-04-02,13148
1115,2015-04-02,11033
1086,2015-04-02,8042
85,2015-04-03,13738
71,2015-04-03,0
102,2015-04-03,0
105,2015-04-03,0
10,2015-04-03,0
57,2015-04-03,0
50,2015-04-03,0
49,2015-04-03,0
1115,2015-04-03,0
1086,2015-04-03,0
85,2015-04-04,7141
71,2015-04-04,9629
102,2015-04-04,9166
105,2015-04-04,3971
10,2015-04-04,6243
57,2015-04-04,10687
50,2015-04-04,5628
49,2015-04-04,13293
1115,2015-04-04,10444
