Store,date,Sales,Open,Promo,Promo2,SchoolHoliday,CompetitionDistance,CompetitionActive,StateHoliday,StoreType,Assortment,PromoInterval
71,2015-03-28,7471,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-03-28,5393,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-03-28,3200,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-03-28,5332,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-03-28,7278,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-03-28,4036,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-03-28,6634,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-03-28,7753,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-03-28,3738,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-03-29,10433,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-03-29,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-03-29,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-03-29,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-03-29,0,0,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-03-29,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-03-29,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-03-29,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-03-29,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-03-29,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-03-30,9651,1,1,0,1,1870.0,0,0,b,a,No_Promo2
71,2015-03-30,16008,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-03-30,11045,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-03-30,7931,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-03-30,6774,1,1,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-03-30,16021,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2015-03-30,6775,1,1,0,1,6260.0,0,0,d,a,No_Promo2
49,2015-03-30,13000,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2015-03-30,11641,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-03-30,10671,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2015-03-31,11577,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2015-03-31,9013,1,1,0,1,1870.0,0,0,b,a,No_Promo2
105,2015-03-31,6453,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
71,2015-03-31,12254,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
10,2015-03-31,5848,1,1,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-03-31,14564,1,1,0,0,420.0,0,0,d,c,No_Promo2
49,2015-03-31,10016,1,1,0,1,16160.0,0,0,d,c,No_Promo2
50,2015-03-31,6324,1,1,0,1,6260.0,0,0,d,a,No_Promo2
1115,2015-03-31,9053,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-03-31,9186,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
71,2015-04-01,14428,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2015-04-01,9980,1,1,0,1,1870.0,0,0,b,a,No_Promo2
102,2015-04-01,11522,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-01,7599,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-01,6542,1,1,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-04-01,14715,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-01,7441,1,1,0,1,6260.0,0,0,d,a,No_Promo2
49,2015-04-01,13524,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2015-04-01,10547,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-01,8931,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-02,10449,1,1,0,1,1870.0,0,0,b,a,No_Promo2
71,2015-04-02,13057,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-02,11216,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-02,6587,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-02,6725,1,1,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-04-02,14572,1,1,0,1,420.0,0,0,d,c,No_Promo2
50,2015-04-02,7013,1,1,0,1,6260.0,0,0,d,a,No_Promo2
49,2015-04-02,13148,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2015-04-02,11033,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-02,8042,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-03,13738,1,1,0,1,1870.0,0,b,b,a,No_Promo2
71,2015-04-03,0,0,1,1,1,16160.0,0,b,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-03,0,0,1,1,1,150.0,0,b,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-03,0,0,1,1,1,6190.0,0,b,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-03,0,0,1,0,1,3160.0,0,b,a,a,No_Promo2
57,2015-04-03,0,0,1,0,1,420.0,0,b,d,c,No_Promo2
50,2015-04-03,0,0,1,0,1,6260.0,0,b,d,a,No_Promo2
49,2015-04-03,0,0,1,0,1,16160.0,0,b,d,c,No_Promo2
1115,2015-04-03,0,0,1,1,1,5350.0,0,b,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-03,0,0,1,1,1,180.0,0,b,a,a,"Feb,May,Aug,Nov"
85,2015-04-04,7141,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-04,9629,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-04,9166,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-04,3971,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-04,6243,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-04-04,10687,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-04,5628,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-04,13293,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-04,10444,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-04,5960,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-05,10110,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-05,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-05,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-05,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-05,0,0,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-04-05,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-05,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-05,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-05,0,0,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-05,0,0,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2015-04-06,0,0,0,1,1,150.0,0,b,a,a,"Mar,Jun,Sept,Dec"
85,2015-04-06,11675,1,0,0,1,1870.0,0,b,b,a,No_Promo2
71,2015-04-06,0,0,0,1,1,16160.0,0,b,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-06,0,0,0,1,1,6190.0,0,b,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-06,0,0,0,0,1,3160.0,0,b,a,a,No_Promo2
57,2015-04-06,0,0,0,0,1,420.0,0,b,d,c,No_Promo2
49,2015-04-06,0,0,0,0,1,16160.0,0,b,d,c,No_Promo2
50,2015-04-06,0,0,0,0,1,6260.0,0,b,d,a,No_Promo2
1115,2015-04-06,0,0,0,1,1,5350.0,0,b,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-06,0,0,0,1,1,180.0,0,b,a,a,"Feb,May,Aug,Nov"
85,2015-04-07,6636,1,0,0,1,1870.0,0,0,b,a,No_Promo2
71,2015-04-07,8518,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-07,7304,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-07,5384,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-07,5767,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-04-07,8230,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2015-04-07,3449,1,0,0,1,6260.0,0,0,d,a,No_Promo2
49,2015-04-07,7135,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1115,2015-04-07,5633,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-07,4828,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2015-04-08,6319,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2015-04-08,6363,1,0,0,1,1870.0,0,0,b,a,No_Promo2
105,2015-04-08,4462,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
71,2015-04-08,6847,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
10,2015-04-08,4971,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-04-08,7520,1,0,0,1,420.0,0,0,d,c,No_Promo2
49,2015-04-08,5761,1,0,0,1,16160.0,0,0,d,c,No_Promo2
50,2015-04-08,3032,1,0,0,1,6260.0,0,0,d,a,No_Promo2
1115,2015-04-08,5018,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-08,4521,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-09,5434,1,0,0,1,1870.0,0,0,b,a,No_Promo2
71,2015-04-09,7500,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-09,5552,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-09,3564,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-09,4723,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-04-09,7021,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2015-04-09,3218,1,0,0,1,6260.0,0,0,d,a,No_Promo2
49,2015-04-09,4695,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1086,2015-04-09,5297,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2015-04-09,4509,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2015-04-10,6162,1,0,0,1,1870.0,0,0,b,a,No_Promo2
71,2015-04-10,8056,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-10,5244,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-10,4099,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-10,4792,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2015-04-10,7716,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2015-04-10,3590,1,0,0,1,6260.0,0,0,d,a,No_Promo2
49,2015-04-10,6542,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1086,2015-04-10,4226,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2015-04-10,5354,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2015-04-11,5073,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-11,6461,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-11,6015,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-11,3207,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-11,4586,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-11,6310,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-11,4208,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-11,7352,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-11,7361,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-11,4163,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-12,12072,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-12,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-12,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-12,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-12,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-12,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-12,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-12,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-12,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-12,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-13,8583,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-13,14804,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-13,10994,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-13,7721,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-13,8442,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-13,14005,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-13,6463,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-13,10083,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-13,9579,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-13,10204,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-14,7525,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-14,12022,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-14,8325,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-14,5819,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-14,7002,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-14,11922,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-14,4860,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-14,8070,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-14,7790,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-14,7937,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-15,7509,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-15,9067,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-15,7180,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-15,4619,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-15,5948,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-15,9535,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-15,4262,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-15,7112,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1086,2015-04-15,6347,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2015-04-15,6440,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2015-04-16,7611,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-16,10163,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-16,8080,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-16,5534,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-16,5915,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-16,10414,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-16,4624,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-16,7095,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1086,2015-04-16,6628,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2015-04-16,6964,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2015-04-17,8591,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-17,10446,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-17,7103,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-17,6185,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-17,6521,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-17,9265,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-17,5952,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-17,9139,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-17,8309,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-17,6886,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-18,5201,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-18,6165,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-18,5636,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-18,3703,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-18,5807,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-18,6748,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-18,4173,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-18,7891,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-18,7154,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-18,3629,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-19,10711,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-19,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-19,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-19,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-19,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-19,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-19,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-19,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-19,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-19,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-20,6433,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-20,6370,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-20,5401,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-20,4378,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-20,5130,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-20,6787,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-20,2713,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-20,5404,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-20,5127,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-20,4546,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-21,5723,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-21,5972,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-21,4659,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-21,4123,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-21,5443,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-21,6368,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-21,3055,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-21,5449,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-21,4037,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-21,4109,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-22,4652,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-22,6156,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-22,4903,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-22,4383,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-22,4826,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-22,6448,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-22,3167,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-22,6361,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1086,2015-04-22,4143,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2015-04-22,4940,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2015-04-23,4491,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-23,6347,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-23,4629,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-23,4486,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-23,5576,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-23,6641,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-23,3220,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-23,5948,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1086,2015-04-23,4140,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2015-04-23,5252,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2015-04-24,6847,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-24,7364,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-24,4495,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-24,4687,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-24,5182,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-24,6787,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-24,3174,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-24,6675,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-24,5245,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-24,4095,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-25,5460,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-25,7060,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-25,5160,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-25,2969,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-25,4631,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-25,5550,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-25,4213,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-25,7072,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-25,7620,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-25,3469,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-26,11850,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-26,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-26,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-26,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-26,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-26,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-26,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-26,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-26,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-26,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2015-04-27,8744,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2015-04-27,12170,1,1,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2015-04-27,10341,1,1,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2015-04-27,7610,1,1,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2015-04-27,7558,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2015-04-27,14796,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2015-04-27,6160,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2015-04-27,9190,1,1,0,0,16160.0,0,0,d,c,No_Promo2
1115,2015-04-27,10211,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2015-04-27,10105,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
